category_id,category_count,category_label
1500468,3,声控音响（低音炮款）
4719371,3,电子闹钟（温湿度显示款）
4486005,3,桌面风扇（夹子款）
1348463,3,手持小风扇（喷雾款）
4730017,3,车载手机支架（伸缩款）
102610,3,车载充电器（PD快充款）
1206266,3,汽车空气净化器（滤芯款）
1719660,3,智能体重秤（多人模式款）
2628979,3,体脂检测仪（蓝牙同步款）
1331923,3,便携式电源逆变器（纯正弦波款）
5086773,3,太阳能充电宝（折叠款）
2477357,3,电子书阅读器（背光款）
3883457,3,数码相框（动态照片款）
1992942,3,录音笔（高清降噪款）
2769654,3,电子翻译器（拍照翻译款）
4694009,3,智能手写板（手写输入款）
4842553,3,手机信号增强器（定向款）
1510443,3,无线耳机挂绳（磁吸款）
3506316,3,耳机绕线器（硅胶款）
3427587,3,降噪耳塞（航空专用款）
1604349,3,智能手表表带（金属款）
4981015,3,VR眼镜（全景3D款）
203821,3,无人机（GPS定位款）
4814359,3,智能追踪器（防丢款）
2367548,3,激光笔（红外款）
475026,3,电动螺丝刀（多功能款）
1481346,3,电子显微镜（显微观察款）
293630,3,手机防水袋（全封闭款）
4972311,3,手机屏幕放大器（广角款）
2923285,3,手机壳（磨砂款）
2920833,3,数据线（磁吸款）
2040765,3,无线耳机（骨传导款）
3592798,3,蓝牙音箱（重低音款）
1972463,3,LED台灯（触摸款）
1691915,3,笔记本电脑包（减震款）
4701519,3,中性笔（凝胶墨水款）
1143882,3,文件夹（加厚透明款）
336038,3,垃圾桶（翻盖款）
2687903,3,衣架（多功能挂钩款）
1467164,3,厨房开瓶器（电动款）
409502,3,清洁刷（长柄旋转款）
4911576,3,牙刷（儿童款）
484957,3,牙膏（抗龋齿型）
1745061,3,梳子（负离子款）
1756055,3,小型剃须刀（旋转头款）
2978503,3,面膜（清洁型）
4300418,3,指甲油（持久亮泽款）
5116633,3,化妆刷（粉底刷款）
4197122,3,零食礼包（进口零食款）
1122547,3,方便面（拌面料理款）
337775,3,茶包（绿茶款）
4390513,3,速溶咖啡（拿铁风味款）
4241691,3,发圈（细款）
4256143,3,发夹（碎花款）
792836,3,袜子（五指款）
4640095,3,围巾（披肩款）
4484091,3,手套（骑行款）
4482155,3,瑜伽垫（双面款）
2674882,3,跳绳（计数电子款）
3468569,3,儿童拼图（拼图地图款）
2711467,3,小型玩偶（盲盒款）
3989372,3,宠物玩具（逗猫棒款）
825537,2,猫抓板（瓦楞纸组合款）
3291419,2,宠物喂食器（自动喂食款）
918999,2,订书机（省力款）
2657754,2,剪刀（裁缝款）
3971478,2,胶带（图案款）
4154011,2,回形针（大号款）
2808920,2,便利贴（异形款）
5052904,2,桌布（防水防油款）
2807166,2,收纳盒（抽屉分隔款）
504559,2,鞋刷（马毛软刷款）
2884615,2,鞋垫（记忆海绵款）
3220245,2,香皂（牛奶款）
1381217,2,洗手液（泡沫型抗菌款）
4477045,2,洗衣袋（大容量款）
5155437,2,干燥剂（食品级硅胶款）
3967918,2,防潮袋（衣柜专用款）
1176880,2,空气清新剂（香氛机款）
3266686,2,蚊香（驱蚊液款）
255176,2,电蚊拍（强电力款）
4383631,2,晾衣架（升降款）
2181439,2,晒衣夹（铁质款）
1652168,2,浴室地垫（防霉款）
2787749,2,杯子（马克杯款）
2021104,2,餐具套装（竹制款）
972851,2,保温杯（内胆涂层款）
680827,2,小型盆栽（苔藓植物款）
876499,2,桌面收纳架（模块化扩展款）
396247,2,钥匙扣（钥匙圈款）
842205,2,卡包（透明窗口款）
1823789,2,零钱包（迷你款）
4503969,2,手提袋（购物袋款）
1378332,2,贴纸（镭射款）
2815931,2,书签（丝绸款）
3903617,2,相册（纪念款）
2344666,2,桌游卡牌（角色扮演款）
1825059,2,折叠伞（晴雨两用款）
2288327,2,太阳镜（偏光驾驶款）
4463913,2,发带（运动吸汗款）
2819811,2,耳钉（珍珠款）
4107373,2,戒指（开口调整款）
1396294,2,手链（编绳款）
2699338,2,挂饰（车内香水款）
4765593,2,仿真花（仿真绿植款）
4065978,2,小夜灯（星空投影款）
1120963,2,插座延长线（多孔款）
3174314,2,充电器（多口快充款）
4531179,2,移动电源（自带线快充款）
127286,2,自拍杆（蓝牙款）
4632427,2,手机支架（车载款）
2075481,2,屏幕清洁套装（喷雾型款）
1518771,2,桌面加湿器（静音超声波款）
2687765,2,小型工具箱（家居维修款）
551306,2,创意摆件（陶瓷款）
652979,2,香薰蜡烛（香氛款）
829858,2,火柴盒（复古铁盒款）
3946580,2,小型垃圾桶（带盖款）
1944515,2,桌面吸尘器（无线充电款）
4023334,2,旅行牙刷套装（儿童款）
1776425,2,折叠水壶（大容量款）
2086128,2,简易画板（可调节角度款）
1702525,2,彩色铅笔（专业级款）
4755134,2,橡皮擦（环保款）
3366263,2,学生尺子（三角尺款）
1421085,2,透明文件袋（加厚款）
4278997,2,小型镜子（补光款）
1393144,2,电子计算器（金融理财款）
3543230,2,化妆棉（压缩片款）
1460136,2,卸妆水（敏感肌款）
2104564,2,睫毛夹（弧形升级款）
1627115,2,假睫毛（自然款）
4702145,2,眉笔（防水款）
5059368,2,口红（丝绒款）
2622529,2,腮红（液体款）
143013,2,粉底液（高遮瑕款）
3717662,2,隔离霜（修饰毛孔款）
3013991,2,定妆喷雾（控油持妆款）
3049193,2,指甲锉（抛光细腻款）
1106734,2,指甲剪套装（高端款）
2366076,2,美甲贴纸（简约款）
4017084,2,护手霜（深层滋润款）
3296913,2,香体喷雾（持久留香款）
3483380,2,运动护腕（加厚款）
4670238,2,运动头带（防滑款）
1051222,2,运动毛巾（速干抗菌款）
3025028,2,小型哑铃（可调节重量款）
4374989,2,弹力带（阻力环款）
713342,2,运动水壶（大容量款）
4263693,2,健身手套（透气耐磨款）
605687,2,瑜伽砖（环保材质款）
1261236,2,护膝（护髌骨款）
4832262,2,跑步腰包（多功能款）
1363318,2,健身计步器（手环款）
4735133,2,自动铅笔（0.7mm款）
3854855,2,彩色荧光笔（12色套装）
306342,2,活页本（点阵款）
2602866,2,订书钉（窄幅款）
1524470,2,修正带（加宽款）
3515249,2,水彩颜料套装（艺术家级款）
4252759,2,毛笔（羊毫款）
364125,2,画架（户外写生款）
1182766,2,手账胶带（主题定制款）
300463,2,DIY手工材料包（刺绣款）
599327,2,磁性书签（创意款）
585178,2,文件收纳袋（网格式款）
4701147,2,笔袋（网格款）
4560542,2,创意橡皮（几何款）
1434792,2,钢尺（刻度清晰款）
2823232,2,桌面整理盘（皮革款）
2185731,2,多功能文具盒（磁吸款）
2677371,2,小型白板（双面白板款）
3955696,2,白板笔（粗头款）
2899665,2,文具收纳架（壁挂款）
2907809,2,学生计算器（编程型）
1264586,2,字帖练习本（软笔书法）
673323,2,英语单词卡片（高频短语）
1864538,2,数学练习册（初中版）
1879828,2,科学实验工具套装（化学实验款）
4803457,2,彩色便签条（波浪款）
845239,2,手工剪刀（绣花款）
3208818,2,纸胶带（星空款）
916918,2,DIY拼图套装（立体建筑款）
5073012,2,手绘模板（动物款）
2643858,2,阅读架（升降款）
1987882,2,折叠书桌灯（可调光款）
323198,2,运动发带（薄款）
3256582,2,瑜伽袜（露趾款）
5119295,2,健身垫（厚款）
3092636,2,跳舞鞋（芭蕾款）
660942,2,运动内衣（高支撑款）
2695277,2,瑜伽眼罩（遮光款）
1124123,2,健身拉力绳（弹簧款）
5085754,2,短跑训练鞋（钉鞋款）
872309,2,运动护踝（压缩款）
2586826,2,网球拍（初学者款）
3593058,2,乒乓球拍套装（家庭款）
2227283,2,羽毛球拍（入门款）
3412811,2,健身课程体验券（私教课）
2408143,2,运动背包（双肩款）
4855870,2,防滑瑜伽垫（天然橡胶款）
1294747,2,美妆蛋（海绵款）
268251,2,化妆刷清洗剂（免洗款）
2704015,2,睫毛增长液（滋养修护款）
1323466,2,面部按摩仪（EMS微电流款）
3027785,2,美容面膜刷（硅胶柔软款）
3243754,2,防晒喷雾（高倍数款）
4897452,2,美白精华（烟酰胺款）
4857685,2,唇膜（果冻款）
3326223,2,眼线笔（极细款）
1748831,2,睫毛膏（防水型）
3218826,2,高光粉（液体款）
2602083,2,修容棒（粉饼款）
4272374,2,美甲灯（家用款）
3245753,2,美甲工具套装（全套款）
3689668,2,香薰精油套装（复方款）
1670027,2,染发工具（渐变喷雾款）
2581843,2,发蜡（清爽型）
1283080,2,发泥（强力定型款）
4977749,2,定型喷雾（保湿型）
4809328,2,美容放大镜（高清款）
3381435,2,睫毛滋养液（修复滋养款）
3839011,2,面部清洁仪（离子导入款）
2183707,2,美妆收纳盒（分隔款）
2002445,2,化妆镜（补光款）
4610961,2,美甲贴钻（水晶款）
4118218,2,美甲亮片（闪粉款）
2219395,2,美甲UV胶（持久款）
4953972,2,手机镜头套装（微距款）
3031312,2,手机背夹电池（快充款）
896501,2,无线充电板（磁吸款）
4816147,2,蓝牙耳机（主动降噪款）
4291697,2,耳机收纳盒（硬壳款）
2566194,2,Type-C转接头（弯头款）
3674154,2,Lightning转接头（二合一款）
4011669,2,USB分线器（多接口款）
4893662,2,多功能读卡器（高速传输款）
2412920,2,移动硬盘（2TB款）
2446427,2,U盘（256GB款）
579836,2,笔记本散热支架（静音款）
588668,2,游戏手柄（震动反馈款）
4177487,2,智能手环（睡眠监测款）
2080793,2,智能插座（APP控制款）
3132147,2,小型投影仪（便携款）
1195469,2,便携式屏幕清洁器（静电吸附款）
3515027,2,电脑摄像头（内置麦克风款）
3294880,2,鼠标垫（RGB灯光款）
2755933,2,键盘防尘罩（硅胶款）
3231230,2,平板保护套（磁吸款）
4762296,2,平板支架（可调节角度款）
3962527,2,手写笔（精准压感款）
5047710,2,游戏耳机（虚拟环绕声款）
4355267,2,游戏鼠标（对称设计款）
2326035,2,电竞键盘（青轴款）
584401,2,无线路由器（WiFi 6款）
4048352,2,网线钳（多功能款）
4469639,2,水晶头（屏蔽款）
4427154,2,HDMI高清线（镀金款）
1833378,2,VGA转HDMI转换器（4K支持款）
2964467,2,充电线收纳盒（分隔款）
3576652,2,无线蓝牙音箱（户外防水款）
3146541,2,迷你麦克风（直播款）
1469622,2,手机三脚架（桌面款）
3395036,2,自拍补光灯（可调节亮度款）
3670457,2,相机清洁套装（气吹款）
4218149,2,SD存储卡（512GB款）
4989544,2,行车记录仪（双镜头款）
3521896,2,智能家居控制器（语音识别款）
4032951,2,智能门铃（夜视高清款）
1703906,2,智能灯泡（场景模式款）
866955,2,声控音响（低音炮款）
3828167,2,电子闹钟（温湿度显示款）
1270487,2,桌面风扇（夹子款）
3788039,2,手持小风扇（喷雾款）
3593720,2,车载手机支架（伸缩款）
3140218,2,车载充电器（PD快充款）
992700,2,汽车空气净化器（滤芯款）
1841930,2,智能体重秤（多人模式款）
2692123,2,体脂检测仪（蓝牙同步款）
4793839,2,便携式电源逆变器（纯正弦波款）
4656341,2,太阳能充电宝（折叠款）
1177996,2,电子书阅读器（背光款）
4060157,2,数码相框（动态照片款）
1779458,2,录音笔（高清降噪款）
1868513,2,电子翻译器（拍照翻译款）
3139855,2,智能手写板（手写输入款）
1889065,2,手机信号增强器（定向款）
3282595,2,无线耳机挂绳（磁吸款）
2961571,2,耳机绕线器（硅胶款）
1041861,2,降噪耳塞（航空专用款）
2165094,2,智能手表表带（金属款）
433130,2,VR眼镜（全景3D款）
1610993,2,无人机（GPS定位款）
2594715,2,智能追踪器（防丢款）
1236272,2,激光笔（红外款）
4367680,2,电动螺丝刀（多功能款）
1047470,2,电子显微镜（显微观察款）
377676,2,手机防水袋（全封闭款）
1687159,2,手机屏幕放大器（广角款）
1823759,2,USB风扇
3150455,2,迷你蓝牙音箱
900930,2,LED台灯
3369736,2,笔记本
4502010,2,中性笔
2258475,2,文件夹
4644351,2,垃圾桶
1254635,2,衣架
1459781,2,厨房开瓶器
2295453,2,清洁刷
2739388,2,牙刷
3337462,2,牙膏
2495000,2,梳子
1619893,2,小型剃须刀
2265930,2,面膜
3487664,2,指甲油
2063273,2,化妆刷
1159340,2,零食礼包
2990975,2,方便面
2751130,2,茶包
153544,2,速溶咖啡
408119,2,发圈
4358542,2,发夹
1248349,2,袜子
3813272,2,围巾
613491,2,手套
702162,2,简易瑜伽垫
1753262,2,跳绳
2070466,2,儿童拼图
1711850,2,小型玩偶
1921180,2,宠物玩具
205899,2,猫抓板
1944520,2,宠物喂食器
2845617,2,订书机
360595,2,剪刀
3872498,2,胶带
4911515,2,回形针
3606832,2,便利贴
122524,2,桌布
99763,2,收纳盒
5016461,2,鞋刷
1328592,2,鞋垫
878868,2,香皂
2202773,2,洗手液
4242495,2,洗衣袋
2488933,2,干燥剂
1904657,2,防潮袋
3312216,2,空气清新剂
2881914,2,蚊香
4094201,2,电蚊拍
425327,2,晾衣架
2913415,2,晒衣夹
754825,2,浴室地垫
4189038,2,杯子
687827,2,餐具套装
2522303,2,保温杯
437197,2,小型盆栽
3440243,2,桌面收纳架
555560,2,钥匙扣
1903669,2,卡包
3494149,2,零钱包
4567369,2,手提袋
36289,2,贴纸
4972037,2,书签
2821862,2,相册
3043292,2,桌游卡牌
928334,2,折叠伞
883629,2,太阳镜
2451827,2,发带
2533022,2,耳钉
4936155,2,戒指
4429889,2,手链
3774354,2,挂饰
2608820,2,仿真花
4786595,2,小夜灯
2211860,2,插座延长线
149656,2,充电器
4096857,2,移动电源（小容量）
3227115,2,自拍杆
2024359,2,手机支架
285203,2,屏幕清洁套装
2372829,2,桌面加湿器
1498547,2,小型工具箱
2669578,2,创意摆件
2588445,2,香薰蜡烛
3603295,2,火柴盒
3263944,2,小型垃圾桶
2117944,2,桌面吸尘器
4400913,2,旅行牙刷套装
2881031,2,折叠水壶
2363522,2,简易画板
2162012,2,彩色铅笔
1118235,2,橡皮擦
414935,2,学生尺子
795297,2,透明文件袋
604527,2,小型镜子
280333,2,电子计算器
3166089,2,化妆棉
317587,2,卸妆水
1483024,2,睫毛夹
257793,2,假睫毛
3016461,2,眉笔
3487744,2,口红（平价款）
183516,2,腮红
2070908,2,粉底液（小容量）
2873526,2,隔离霜
4603467,2,定妆喷雾
4469157,2,指甲锉
1735933,2,指甲剪套装
1026155,2,美甲贴纸
3865865,2,护手霜
1906629,2,香体喷雾
1620142,2,运动护腕
182482,2,运动头带
3339572,2,运动毛巾
4059369,2,小型哑铃
2707715,2,弹力带
4964623,2,运动水壶
5066178,2,健身手套
2137141,2,瑜伽砖
4368912,2,护膝
844760,2,跑步腰包
3194345,2,健身计步器
4360464,2,自动铅笔
515708,2,彩色荧光笔
2083571,2,活页本
255508,2,订书钉
2282908,2,修正带
2767575,2,水彩颜料套装
2044695,2,毛笔
2362468,2,画架（小型）
5002897,2,手账胶带
4068750,2,DIY手工材料包
4039014,2,磁性书签
3703129,2,文件收纳袋
2677060,2,笔袋
1973380,2,创意橡皮
3209208,2,钢尺
907178,2,桌面整理盘
2230263,2,多功能文具盒
3421028,2,小型白板
1064138,2,白板笔
4852691,2,文具收纳架
2101042,2,学生计算器
4554195,2,字帖练习本
2672706,2,英语单词卡片
1771708,2,数学练习册
140361,2,科学实验工具套装（儿童版）
3770161,2,彩色便签条
308160,2,手工剪刀
1263068,2,纸胶带
738823,2,DIY拼图套装
4638601,2,手绘模板
4212069,2,阅读架
1249820,2,折叠书桌灯
800324,2,运动发带
5001357,2,瑜伽袜
2665393,2,健身垫（加厚款）
3298620,2,跳舞鞋
2930652,2,运动内衣
217383,2,瑜伽眼罩
3825580,2,健身拉力绳
1826051,2,短跑训练鞋
157420,2,运动护踝
3544478,2,网球拍（入门款）
4026622,2,乒乓球拍套装
3422867,2,羽毛球拍（轻量款）
1013057,2,健身课程体验券
252646,2,运动背包
3777022,2,防滑瑜伽垫
2939779,2,美妆蛋
5040630,2,化妆刷清洗剂
2505579,2,睫毛增长液
2709989,2,面部按摩仪（简易款）
887729,2,美容面膜刷
1216180,2,防晒喷雾
2095707,2,美白精华（小样装）
1192323,2,唇膜
2255207,2,眼线笔
830622,2,睫毛膏
107693,2,高光粉
3176349,2,修容棒
1299473,2,美甲灯（迷你款）
395319,2,美甲工具套装
1685024,2,香薰精油套装
2173261,2,染发工具（一次性）
3373953,2,发蜡
1824204,2,发泥
2567555,2,定型喷雾
2626490,2,美容放大镜
1458019,2,睫毛滋养液
4971918,2,面部清洁仪（基础款）
3720155,2,美妆收纳盒
731056,2,化妆镜（带灯光）
3732988,2,美甲贴钻
2192512,2,美甲亮片
388626,2,美甲UV胶
2618630,2,手机支架（桌面款）
1229757,2,手机镜头套装（广角/微距）
1471787,1,手机背夹电池
2864132,1,无线充电板
4169253,1,蓝牙耳机（平价款）
4176767,1,耳机收纳盒
2573032,1,Type-C转接头
4751680,1,Lightning转接头
3710622,1,USB分线器
3346248,1,多功能读卡器
1342174,1,移动硬盘（小容量）
3776470,1,U盘（32GB/64GB）
176011,1,笔记本散热支架
5089657,1,游戏手柄（手机用）
2668462,1,智能手环（基础款）
490909,1,智能插座
4029109,1,小型投影仪（入门款）
1494023,1,便携式屏幕清洁器
2575059,1,电脑摄像头（高清款）
4053787,1,鼠标垫（发光款）
2899861,1,键盘防尘罩
3281152,1,笔记本电脑包
2099849,1,平板保护套
4498139,1,平板支架（可调节）
9874,1,手写笔（电容屏用）
2970693,1,游戏耳机（入门款）
2958888,1,游戏鼠标（轻量款）
5055329,1,电竞键盘（薄膜款）
896899,1,无线路由器（家用款）
2054486,1,网线钳
2100207,1,水晶头（RJ45）
3418507,1,HDMI高清线
384430,1,VGA转HDMI转换器
693142,1,充电线收纳盒
1804279,1,无线蓝牙音箱（迷你款）
1061498,1,迷你麦克风（直播用）
3272095,1,手机三脚架
1415581,1,自拍补光灯
333295,1,相机清洁套装
2310882,1,SD存储卡（64GB/128GB）
1236470,1,行车记录仪（基础款）
1970552,1,智能家居控制器
2634787,1,智能门铃（简易款）
4809874,1,智能灯泡（可调色）
5146636,1,声控音响（小型）
2923774,1,电子闹钟（简约款）
66556,1,桌面风扇（USB供电）
1021251,1,手持小风扇（充电款）
2630209,1,车载手机支架
178334,1,车载充电器
2343720,1,汽车空气净化器
2313019,1,智能体重秤
2009072,1,体脂检测仪
3118515,1,便携式电源逆变器
4979919,1,太阳能充电宝
1851019,1,电子书阅读器（基础款）
4387206,1,数码相框（小型）
3052606,1,录音笔（便携款）
3765959,1,电子翻译器
2912070,1,智能手写板
2675329,1,手机信号增强器
4399402,1,无线耳机挂绳
3872947,1,耳机绕线器
2244246,1,降噪耳塞（电子款）
5131771,1,智能手表表带
3139028,1,VR眼镜（入门款）
3976816,1,无人机（迷你款）
4024676,1,智能追踪器（防丢器）
1834836,1,激光笔（教学用）
823550,1,电动螺丝刀（小型）
3291171,1,电子显微镜（便携款）
3460443,1,手机防水袋
1448274,1,手机屏幕放大器
4132179,1,手机壳（磁吸款）
3232866,1,数据线收纳扣
4273374,1,无线充电器支架
1312387,1,智能夜灯（感应款）
1695915,1,智能窗帘控制器
2393050,1,智能遥控器
2814657,1,智能扫地机器人（基础款）
3849505,1,智能语音助手（入门款）
3624267,1,电子称重勺
2110262,1,电子厨房计时器
914224,1,智能保温杯
2288300,1,便携式WiFi热点
2042003,1,无线网卡（USB款）
4297908,1,电脑屏幕挂灯
1208308,1,笔记本电脑支架
3743261,1,USB声卡
2530237,1,降噪耳机（平价款）
2992415,1,游戏方向盘（简易款）
232459,1,游戏座椅垫
3355288,1,电竞耳机支架
1283234,1,智能健康手环
4174317,1,智能睡眠眼罩
3120942,1,智能水杯
4504967,1,智能插座定时器
4239953,1,手机K歌麦克风
1044282,1,电子节拍器
1653688,1,USB加湿器（小型）
1602084,1,手机壳（透明款）
239731,1,数据线（编织材质）
2218275,1,无线耳机（降噪款）
1952350,1,蓝牙音箱（户外款）
2297466,1,LED台灯（折叠款）
1143790,1,笔记本电脑包（防震款）
4592018,1,中性笔（速干墨水）
718211,1,文件夹（加厚款）
598545,1,垃圾桶（脚踏式）
3278662,1,衣架（防滑款）
4183035,1,厨房开瓶器（多功能）
1295571,1,清洁刷（长柄款）
841304,1,牙刷（电动款）
1701543,1,牙膏（美白型）
3707414,1,梳子（防静电）
1984400,1,小型剃须刀（充电款）
309088,1,面膜（补水型）
4917079,1,指甲油（持久款）
4734649,1,化妆刷（套装）
563845,1,零食礼包（坚果类）
1765179,1,方便面（大碗装）
629854,1,茶包（花果茶）
3148462,1,速溶咖啡（低糖款）
4517520,1,发圈（弹性款）
2857561,1,发夹（珍珠装饰）
4003338,1,袜子（纯棉款）
1528609,1,围巾（针织款）
1781074,1,手套（触屏款）
2789542,1,瑜伽垫（专业款）
2319813,1,跳绳（计数款）
226943,1,儿童拼图（益智款）
3734231,1,小型玩偶（毛绒款）
110468,1,宠物玩具（耐咬款）
3595500,1,猫抓板（瓦楞纸款）
3599138,1,宠物喂食器（自动款）
4435317,1,订书机（迷你款）
4201401,1,剪刀（不锈钢款）
2186323,1,胶带（双面款）
5039255,1,回形针（彩色款）
4318499,1,便利贴（荧光款）
4839241,1,桌布（防水款）
4766003,1,收纳盒（抽屉式）
2369378,1,鞋刷（猪毛款）
3460627,1,鞋垫（硅胶款）
393580,1,香皂（手工款）
1338176,1,洗手液（泡沫型）
2961965,1,洗衣袋（网状款）
1055496,1,干燥剂（食品级）
4149925,1,防潮袋（衣柜用）
3641399,1,空气清新剂（喷雾款）
2122129,1,蚊香（无烟款）
4886389,1,电蚊拍（可充电）
3203956,1,晾衣架（伸缩款）
1968703,1,晒衣夹（塑料款）
3825930,1,浴室地垫（吸水款）
984003,1,杯子（保温款）
343590,1,餐具套装（陶瓷款）
667964,1,保温杯（轻量款）
865432,1,小型盆栽（多肉植物）
4878258,1,桌面收纳架（分层款）
275937,1,钥匙扣（卡通款）
4483041,1,卡包（真皮款）
3450166,1,零钱包（拉链款）
1457926,1,手提袋（环保款）
2804191,1,贴纸（防水款）
2863357,1,书签（金属款）
4802503,1,相册（硬壳款）
1820304,1,桌游卡牌（经典款）
2099366,1,折叠伞（抗风款）
3700191,1,太阳镜（偏光款）
3208673,1,发带（运动款）
1034344,1,耳钉（简约款）
3103948,1,戒指（开口款）
324339,1,手链（串珠款）
4187879,1,挂饰（车内用）
977169,1,仿真花（玫瑰款）
1008109,1,小夜灯（星空款）
4387999,1,插座延长线（带开关）
208658,1,充电器（快充款）
266112,1,移动电源（大容量）
1442032,1,自拍杆（三脚架款）
4585904,1,手机支架（磁吸款）
665245,1,屏幕清洁套装（喷雾型）
3225422,1,桌面加湿器（静音款）
4290971,1,小型工具箱（家用款）
2746972,1,创意摆件（动物造型）
4062814,1,香薰蜡烛（精油款）
4802116,1,火柴盒（复古款）
3631430,1,小型垃圾桶（桌面款）
1895133,1,桌面吸尘器（无线款）
5040906,1,旅行牙刷套装（便携款）
1175965,1,折叠水壶（食品级）
922825,1,简易画板（木质款）
1433425,1,彩色铅笔（水溶性）
3982447,1,橡皮擦（无屑款）
4280664,1,学生尺子（透明款）
3234137,1,透明文件袋（A4尺寸）
1549753,1,小型镜子（化妆款）
3254436,1,电子计算器（科学型）
2462191,1,化妆棉（压缩款）
3343296,1,卸妆水（温和型）
385061,1,睫毛夹（加热款）
1234577,1,假睫毛（自然款）
1193591,1,眉笔（自动款）
3066561,1,口红（哑光款）
87447,1,腮红（粉状款）
1723640,1,粉底液（遮瑕型）
3861735,1,隔离霜（防晒型）
3654874,1,定妆喷雾（保湿型）
2248015,1,指甲锉（金刚砂款）
820545,1,指甲剪套装（便携款）
1619035,1,美甲贴纸（渐变款）
1859308,1,护手霜（滋润型）
3227333,1,香体喷雾（持久款）
4432419,1,运动护腕（透气款）
2420210,1,运动头带（吸汗款）
2839880,1,运动毛巾（速干款）
359481,1,小型哑铃（可调节款）
3115438,1,弹力带（多种阻力）
2453230,1,运动水壶（刻度款）
2902064,1,健身手套（防滑款）
2018601,1,瑜伽砖（环保材质）
826700,1,护膝（加厚款）
2612661,1,跑步腰包（轻便款）
4056651,1,健身计步器（智能款）
5066282,1,自动铅笔（0.5mm）
1916098,1,彩色荧光笔（6色套装）
2202625,1,活页本（网格款）
3706656,1,订书钉（标准款）
3780940,1,修正带（宽幅款）
5150481,1,水彩颜料套装（24色）
2304640,1,毛笔（狼毫款）
2535902,1,画架（折叠款）
1648490,1,手账胶带（主题款）
2623144,1,DIY手工材料包（刺绣款）
658007,1,磁性书签（金属款）
2464993,1,文件收纳袋（透明款）
260888,1,笔袋（帆布款）
2700588,1,创意橡皮（动物造型）
1763183,1,钢尺（不锈钢款）
1954028,1,桌面整理盘（分区款）
1957027,1,多功能文具盒（分层款）
1393394,1,小型白板（磁性款）
3912944,1,白板笔（细头款）
2410,1,文具收纳架（旋转款）
2639297,1,学生计算器（金融型）
1901895,1,字帖练习本（硬笔书法）
1522340,1,英语单词卡片（高频词汇）
741645,1,数学练习册（小学版）
4931395,1,科学实验工具套装（青少年版）
2358229,1,彩色便签条（心形款）
2011389,1,手工剪刀（弯头款）
2343140,1,纸胶带（和风款）
861112,1,DIY拼图套装（3D立体）
4396514,1,手绘模板（花卉款）
779756,1,阅读架（可调角度款）
4372990,1,折叠书桌灯（触摸款）
529278,1,运动发带（宽边款）
4585473,1,瑜伽袜（防滑款）
2695311,1,健身垫（超薄款）
1242568,1,跳舞鞋（软底款）
1141534,1,运动内衣（支撑型）
394667,1,瑜伽眼罩（丝绸款）
3008396,1,健身拉力绳（多段阻力）
2988408,1,短跑训练鞋（轻量化）
4317104,1,运动护踝（高弹力款）
3619237,1,网球拍（进阶款）
461696,1,乒乓球拍套装（比赛款）
2989621,1,羽毛球拍（碳纤维款）
1918853,1,健身课程体验券（团体课）
5099341,1,运动背包（防水款）
2750866,1,防滑瑜伽垫（TPE材质）
4590366,1,美妆蛋（气垫款）
1370506,1,化妆刷清洗剂（泡沫型）
1076837,1,睫毛增长液（滋养型）
3344654,1,面部按摩仪（滚轮款）
2399425,1,美容面膜刷（硅胶款）
2788167,1,防晒喷雾（清爽型）
4311126,1,美白精华（安瓶款）
891729,1,唇膜（夜间修护款）
2678652,1,眼线笔（防水款）
2167268,1,睫毛膏（浓密型）
2336370,1,高光粉（细腻款）
4138061,1,修容棒（双头款）
1636703,1,美甲灯（专业款）
4828523,1,美甲工具套装（高端款）
4363582,1,香薰精油套装（单方款）
213372,1,染发工具（一次性喷雾）
886180,1,发蜡（强力定型款）
4406355,1,发泥（哑光效果款）
1250853,1,定型喷雾（持久型）
1828144,1,美容放大镜（带灯款）
3247421,1,睫毛滋养液（修复型）
2396030,1,面部清洁仪（声波款）
5005165,1,美妆收纳盒（透明款）
992333,1,化妆镜（折叠款）
4832627,1,美甲贴钻（闪粉款）
2889709,1,美甲亮片（金葱款）
1498138,1,美甲UV胶（多色款）
1810340,1,手机镜头套装（鱼眼款）
4643925,1,手机背夹电池（超薄款）
4229855,1,无线充电板（快充款）
1953657,1,蓝牙耳机（运动款）
297829,1,耳机收纳盒（硅胶款）
120493,1,Type-C转接头（铝合金款）
1441395,1,Lightning转接头（镀金款）
5117234,1,USB分线器（4口款）
2645524,1,多功能读卡器（高速款）
3193449,1,移动硬盘（1TB款）
2205666,1,U盘（128GB款）
3476493,1,笔记本散热支架（升降款）
1203804,1,游戏手柄（PC兼容款）
2243601,1,智能手环（心率监测款）
2695829,1,智能插座（语音控制款）
3025460,1,小型投影仪（高清款）
354256,1,便携式屏幕清洁器（纳米纤维款）
3645620,1,电脑摄像头（广角款）
2627745,1,鼠标垫（加厚款）
1840678,1,键盘防尘罩（全尺寸款）
481847,1,平板保护套（翻盖款）
4050835,1,平板支架（铝合金款）
3419992,1,手写笔（压感款）
3157674,1,游戏耳机（7.1声道款）
4865306,1,游戏鼠标（RGB灯光款）
2258420,1,电竞键盘（机械轴款）
2382826,1,无线路由器（千兆款）
3579,1,网线钳（自动剥线款）
2084864,1,水晶头（镀金款）
2188673,1,HDMI高清线（2米款）
