user_id,goods_id,category_id,comment
754,3890021,245312,"光盘的画面有点雪花,如果喜欢看得人,不建议购买"
8046,589364,883960,电池太烂，一部电影电池所剩无几，刚买回来充满看第一部电影就这样，是我用平板经历最垃圾的一个，不支持国产，自己都感觉不好意思，支持嘛！商家在配置上乱说明！悲哀啊！
3135,3868955,4731191,下次还会在买的，妈妈说很甜，快递员的服务很好
10492,242912,4086613,外观部分；超薄机身设计美观。屏幕部分；ASV屏幕显示效果相当出众。待机时间部分：在飞行模式下试用其他功能的过程中，电池的表现较为不错，对于MP3的连续播放能够维持8个小时以上，待机方面可谓理想。
8292,1541806,243423,买了三种苹果拆开不知道哪个是哪个了，除了个头小了点，味道都不错，样子看着一般味道挺好
4181,4871192,2465336,好，不错，得蛮多的，划算，喜欢
4821,1054231,3231625,运行速度非常好！
5809,4349771,2629787,赠品皮套没有，现在又有了。屏幕真心小，宽宽的黑边
2973,3021064,1125484,用了两天后才看到指纹按键附近有点瑕疵，不知道是什么，擦不掉，不过要对着光才看到。
3022,3307616,4263090,十日晚上22:30下的单，十一日就降50块，我工作1.5小时也赚不了那么多！垃圾华为啥玩意！
4534,3132921,3158249,价格老是变来变去一会一个价，一会限购价一会又是秒杀价，京东的价保没什么鸟用
8672,3543617,4145813,产品品质太垃圾，根本不是烟台苹果的口感，欺骗欺骗。奸商。
476,705557,3158249,瓶口坏了，漏了一下子洗发水
2829,2314065,801221,价格贵，配的膜不匹配，退货
4465,680203,5053508,不错，刚买完就没货了，物流快，和商家介绍的一样……
4793,3935021,4789432,京东超市也卖假货！气泡不一样，洗完头痒，发质超级毛躁！我用了好几次和实体超市买的对比了！我呵呵！一看评论还不止我一个！大家别贪小便宜！
5481,2022767,4690421,真心不错，尺寸也好，屏幕相当清晰！
2802,3410145,4181361,刚拿到手，开机，下载app，然后就各种卡顿，卡完以后自己疯狂的打字，跟死机了一样，然后只能强制锁屏甚至强制关机。再次开机还是会出现这个问题，到手了3天，平均一天出现5次这种状况，烦躁。低分不是对机器什么的，在体验店试的好好的，怎么到自己手上就变成这样了呢？一星只为能有人来重视，解决一下这个问题，并无恶意。
10309,10108,1464116,没耳机差评！！！
966,4986317,1297315,我是在买了求医不如求已之后看书中的推荐买的这本书，当时并不太了解书中的内容，买来后基本一口气读完，准备再来读第二遍，书中的理论比较简单可信，我比较认同，其中的养生方法我在学到之后就开始实行，相信将来一定会见到效果。我虽然年纪不大，但我在母亲的影响下，非常重视养生，我的对象也挺信服这本书，觉得不错，可以读一读
7308,4094468,3340725,"一口气看完《边城》虽然篇幅不长，故事简单，但内容却是短而精然后又想起叔本华的话：“对于人类来说最好的安慰剂就是知道你的痛苦并不特殊,有很多很多人,甚至许许多多杰出的人都像你一样忍受着同样的痛苦和不幸,忍受着这个充满虚无的人生”人经历的痛苦在过去，在现在，在将来一直存在，不同的只是载体。父辈对子孙的牵挂与关爱永远超过我们的想象他们承受着的实则是我们附加于而他们义无反顾甘愿承受的痛"
8286,3702668,901282,商品包装完好，一直的好品质，可是发现有个别的，好像被摔坏，摔伤，但是还是要感谢快递员的辛勤劳动，谢谢你！，辛苦了
3748,3416821,4580532,啥子好好的东西嘛？就是一般的红富士，说的有赠品才买的，被忽悠了，赠品赠完了嘛，广告就取消了嘛，你不是在害人吗？这商家太不厚道，无包装，送人你都无法送，我也是醉了
303,1855055,4294583,"让人不会用,数据线是摆设连接就充电,真是活见鬼!"
5914,2303263,4882154,1 毫无疑问，这台机子最大的优点就是外形高档。镜面效果除了装饰功能外还可以作为小镜子使用，非常实用。2 电话本查找方便，只要按一下那条记录的首个字母（记录可以是英文，也可以是汉字）所对应数字键，就可以找到以那个字母开头的第一条记录。3 65536色TFT真彩屏、40和弦铃声、30W象素的摄像头、GPRS这些都算是非常主流的配置了，功能齐全。
1307,4808644,2735466,什么玩意，快递上面的字都不清楚，让人去拿都拿不了，差评快递
5058,2628900,4391390,可以可以，我这是帮同事买的，阿姨生日，据说阿姨很喜欢，还送了个会员，可以看了，666
256,3211900,3371868,就是一个超大的手机。功能都挺全的。喜欢。五分好评。支持国货。连接网络非常快。我家邻居看好了，还要再买一个。
2593,189774,4357073,这个手机是我在京东上买的第二个手机，都是一种毛病，无信号，信号很不好，很LJ的那种，买手机，我个人推荐苹果。国产的你们懂得，尤其是金立，那种手机竟然还能出现在市场，我也是醉了。
4331,4458200,2735466,不好用，用后头皮很痒，以后再也不买了
994,360458,1689624,真的很不错，大爱
1297,2773307,50601,有黑点，有压坏，*的果目测不上*，京东售后不错，但这款苹果真心不能买
8393,4298365,2827444,第一次买这个苹果，虽然个头不大，但真的很好吃，嫩嫩的！会回购！
7119,743929,411153,十足的假货，用了头特别痒！一颗星都不想给，京东现在怎么回事？这都能拿出来卖？
7281,3659302,4918438,最近受几位老年大学学友的委托，又购买了几本《数码单反摄影轻松入门》和《RAW完全解析》，确实很不错！
1978,4551822,3323163,阴阳师这一系列，真的是经典，虽然说是中国的聊斋志异，但是感觉还是很不同的，《阴阳师》的感觉很清淡，但是在淡淡的描述中，又让人明白了很多世间的道理，让人心情也变得安静下来。我语言能力有限，但真的是特别推荐！！而且书的版式设计和质量都很不错，尤其喜欢它的排版，字不是很大，但字的间隔比较大，看起来很舒服，每个故事下面的页角上都有一幅小图，然人觉得设计很用心。非常不错，建议收藏！！！
6278,4929948,2794147,算了，不要买了，先不说个头小，就味道难吃的要死，还没有路边摊卖的好吃，硬，涩，根本就没有苹果的香味，自砸招牌。
362,3813287,4135836,7块五一斤的花牛特别硬，不知道这是什么鬼杂交品种，吃了一个就不想吃了。本来就是为了吃面苹果才买花牛的。
5655,4078150,4145813,还真你码是 草，老子一直在你这买东西，还给我来个这样的，在你 吗也不从你这买东西了，就这样，谁还敢买。
4412,2845102,1299190,啥也不说了，618活动很给力。比**划算，以前总以为买电器，3c才上京东。其实京东超市挺给力的
10771,2506287,381850,该产品好用！用了该产品的质量和效果非常不错！性价比非常适合自己的！
5049,1803369,2885642,我是买了第一辑之后，看儿子那么喜欢，就把后三辑全部买回来了，《我的第一本书》与《会讲故事的单词书》《会跳的图画词典》三本书会有些单词场景重复，但不影响他本身的价值。我的英文基础不怎么好，在海外生活的一段时间了，学单词就从《会讲故事的单词书》学起了。总的想说，男孩如果喜欢车，就给他买这个系列的书，准是没错。我儿子现在二岁半，《轱辘轱辘转》已经被他翻烂了。
626,2024698,1575622,有是啦啦啦几个好小的了。味道还是很新鲜的口感好水分足。又不贵22.9
3467,2851097,728641,翻盖滚轴处用几个月后就要开始脱漆，相当难看。录音只能录十几秒，形同虚设。输入法不是很方便
1585,1495835,4870077,比超市便宜，速度也不错，赶上活动
2796,1809677,4672807,京东自营的东西一直都很好，但这次真的很失望，我五月份买的，但机子里面竟然有三月份拍的视频，这明显就是别人退货的机子。虽然暂时没发现什么坏点，但如果没有坏点，别人为什么退货？
8551,783552,2529187,苹果的个头小了点，吃起来味道还行！包装看起来很漂亮！
5281,2886062,4874384,样子不错，很薄很精致，快递很快京东就是快，质量也很好，支持。国产。
10010,2859111,5046132,不错，家里老人用着好，喜欢，价格超实惠的。
4941,492988,3176262,内存占用太多，剩下了几个G的内存，算是比较满意吧。
7995,4047948,4374048,刚买就降价一星是给快递小哥的。
6534,3740147,4159072,我只想说，个头大是大，你放几个坏的干嘛呢？拿石头砸自己的脚很爽吗？
5543,2210983,3598912,下单十几个小时就到货了。给京东自营点赞！
109,1379762,4145813,不错的苹果，比上次做活动新鲜，脆甜。
10361,3262456,4882154,机器还可以，但是下订单时是送原厂开窗保护套的，没有送，双十一这么忽悠消费者，鄙视京东，希望京东可以补发过来！！！
3223,5011793,405755,好吃，带皮可以吃，哈哈哈哈哈哈
3467,3224386,800581,我的A310，用话筒听彩信铃声时会走音，而且很严重，就好像机子没电在放音乐的感觉，有时候还是断断续续的。还有与对方的通电话时也走音的厉害，有的时候根本就听不出来对方的那人的本来声音，通话中也有杂音，有时候根本听不清，我怀疑是音板的事，喇叭也有可能是坏的，送修盼回
3653,621682,1023823,表明是80mm的单果，有一半都只有70mm，真正80mm的没几个！    包装盒非常臭，质量很差。    真是砸招牌，自营的也不靠谱！
424,3991689,3608477,三个 小得不要不要的 有上当受骗的感觉，
10556,2026777,965809,1、作为一台两千元级别的彩屏机，能拥有11万像素八倍数字变焦功能的数码摄像头，相信这已经是很了不起的事情了。 2、内置海量1000条的电话本记录，和强大的多国汇率换算功能，强大的商务功能表现的淋漓尽致。支持红外线及专用USB等等外接功能和可玩性颇高的游戏.
9845,2932832,4121590,当初无意在电视上看到对于丹的采访，满怀希望地买她的书看。看后觉得与电视中的讲演相距甚远！失望！
3135,3307922,4731191,一般，可以啦，各人口味会有所不同的，但爸和儿子都喜欢吃这个。
4505,1084332,2131531,最最不能理解的就是这次的购物，洗涤用品与食品竟装在一个箱子里，然后竟没做任何防撞措施，所有的饼干全一个粉碎，连铁的外包装的也凹凸不堪
3091,1142386,200278,刚买完就降价了，敲了好几次都没有回复，到底能不能解决？？？
4694,1701022,69607,垃圾绝对的假货！洗了头皮痒的不得了！还头皮屑多的跟雪花一样！大家千万别买！假货假货！
2995,4090122,3530487,NECN940是一部以电视功能为主要卖点的手机，上市的时候也可谓天价了，不过它很好地继承了NEC手机的优良传统，几个月前就已经跳水到了1千出头的白菜价，让偶心动不已，入手了一台，毕竟是“2004年度特色手机”，当做收藏也好呀，是不是，呵呵。谈谈优点：1，外观大气，做工精良。应该说NECN8和N9系的机子外观设计都比较大气，做工也很不错，N940也不例外，做为直板手机，结构紧凑严实，捏起来整体感很强，配上那块位置居中的触摸屏，给人一种美感。2，屏幕显示效果好。26万色176*220的屏幕色彩鲜艳，没有颗粒感，那个时候就能做成这样，再联想到N830，N840等机子，不得不让人感叹人家的技术水平啊。3，手写功能上佳。写的字不仅基本识别无误，而且还给出近似字形的几个字供选择，包括联想下一个字，偶这是第一次用手写机，不知道其他手写机是不是都一样的，但N940的确不错。4，设计比较人性化。包括电话本的查找，短信的输入等，都简单易用且人性化，像短信吧，除了输入一个字会给出下一个联想的字外，如果删除下一个字，又会回到上一个联想的界面，举个例子，如果输入“人”字，会出现“类”“民”等选择，如果误选了“民”字，把它删除，回到“人”字以后，又会继续让你选择“类”“民”等，比我用的N70还方便。5，独特的电视功能。这是N940的特色功能，我试过，在信号好的时候可以收到几个台，而且基本清晰可看，不过实际上很少用到这功能，只是当做特点收藏罢了。不怎么看电视的话，又可以牵扯出此机的下一优点了。6，待机时间长。1200mAh的电池不是盖的，不看电视的话，在我每天10来个短电话，10-20条短信，夜晚不关机的情况下，第一格电居然能撑3天，总的用上5天都没问题，而且原配就是两块电池，NEC真够大方的。7，内置的闹钟，金山词霸等功能很实用，闹钟很人性化。
9827,4782654,2558244,看了一个月还没看完 现在的书广告太凶了  内容很平淡语言也一般 不知道是不是翻译的问题
5481,3874258,1787510,给老爸买的，他用来看视频非常不错，字大清晰，视频感觉不错，值得拥有
9165,185287,1724559,商品和图片相符，日期好、包装好，正规厂家。快递两天到货，整好家里用了，非常满意。
2828,3234727,1045172,不好，性价比低
6000,2848629,4530743,个头不大，脆甜，好吃，一次正好能吃完。新鲜，大小均匀，吃完再来买。
4553,2596642,4789432,不怎么样，用过之后本来没头屑，现在都有了
10852,4322306,1575622,看着不错，信任京东，第二次购买了。
3507,2255461,3156448,千挑万选选中6201，不想第三天就出问题了。待己不到一天就黑屏了，充电不显示，无法开机。第二天早上又能开机，显示没电了，那去做检测，人家说没问题！回家还是不显示充电。上当阿
5243,48062,3774512,爷爷很喜欢 屏幕特大
1696,3268071,2225310,差评，京东超市的价格变动太大了，买了立马就降了*，一周之后又降了*
173,3310823,1859277,一直相信京东货品和服务，这次非常不满意，为了看好的赠品，凑单买的，收到货发现没送赠品，问客服，说解决，最终解决就是赠品没有了！没有可以，不要让消费者添加到购物车，再者也可以在发货前告知客户，赠品没有，客户可以选择买或不买，或者另先其它赠品，就这样客户收到货，问才告诉没有赠品了！京东这个服务不满意
4041,5059022,1464116,上午买的，下午就送到了，速度速度！快递员态度超好！
4569,1828321,2576484,买了就降价，不过给我保价了很划算，而且很好，我喜欢
9052,1857924,4462359,东西不错 速度给力 下次还回来买 京东赞一个
7697,1660355,1419417,国产品牌里很不错的一款平板，也是华为做的比较好的东西，尤其是音效，就像家庭影院一样，很大声，有环绕立体声的品质，其他的功能、速度、灵敏度都很好，指纹解锁超快，看片听歌什么的足够了，真不用花那么多钱非得买个苹果的，买的很满意！
4930,500216,3738615,说是有赠品，然而包装太简陋了，收到的时候赠品都坏了！！
6365,3367596,3002561,都坏了，外边看不出来，一拨开就看到黑黑的，这次不好！
4309,3762498,4159072,东西非常好，比超市便宜很多，超值！
1184,1142912,753984,潘代言的苹果和他一样个头小的可怜
5890,474033,4509358,"1、D6100的主屏是65K色的1.8＂TFT大屏幕，看上去很是养眼！特别他的TFT屏，亮度高，画面的质量好，颜色丰富，且播放动画清晰。2、键盘比较漂亮，手感较好。3、配置两电两充，一厚电（900mah),一薄电（640mah),待机时间：24小时开机，每天10分钟左右通话，短信10个，偶尔玩玩游戏，厚电池待机4天，薄电池待机2天半，虽然TFT屏的耗电量比较大，但6100的电池的待机时间较其他彩屏手机毫不逊色。4、内置40首32和弦经典音乐铃声。七彩来电指示灯，通话时七彩灯随语言的节奏闪烁（可以关掉），特别是晚上，总是吸引不少羡慕的眼光。5、GPRS功能，随时随地进行网上冲浪，它能显示GPRS流量，可以控制银子的支出。6、支持SMS、MMS、EMS多种形式的多媒体短信收发，满足短信一族。7、800条大容量名片式电话簿，完全满足商务应用，并可以设定不同铃声加以区别来电。8、能够从网上下载待机图片和和弦铃声。"
9827,1936426,2465336,"就是纸张较厚又锋利,我小孩第一次看就被书弄破了手,晕死.........出版社没有一点安全意识!!!"
7112,4568476,2736436,联合利华怎么会卖假货，用了6年的清扬了，这个洗澡的时候洗完头，后面从头上留下来的水辣眼睛，洗完第二天出汗，汗流进眼睛好疼。给朋友一瓶，反馈说越洗越痒。只能用来洗鞋子。确实不行，不是故意刁难。
3535,2668288,903809,还可以，还可以，还可以，还可以
3476,454408,4242717,第一，键盘质量问题严重！！！我2004年10月27日购买了该机型，使用不到1个月，1、2、3、5、6、9六个键就一团模糊！！！第二，待机时间基本上在4天左右，绝对难以超过一周；第三，电话本超级垃圾！！！经常自动删减电话记录或者自动复制电话记录！！！这一点让我觉得超级不爽！！！第四，我用到半年的时候，也就是在2005年4月份的时候，手机不断发生黑屏，需要不断重启。后来我去科健售后服务部找维修人员，这才发现科健售后已经人去楼空，找到销售部门，才了解到科健手机已经宣告破产！！！
7099,4300330,1349561,劝大家不要买了，跟超市的不一样，洗之后头皮多，更油，而且很痒。凭心而论。
8558,1028317,2520377,非常差！购买过几次了，这次卖的不仅小而且非常不新鲜，皱皱巴巴的果皮，展卉上次买的木瓜也是烂的，这次的火龙果也这么差，没法再买这个牌子了
467,4950810,2735466,女人爱漂亮！衣服也越穿也少，越穿越没有季节了！没到夏天就脱下厚衣换上夏装，还在冬天就露胳膊露腿的，即使冻得瑟瑟发抖也在所不不惜，却不想寒气和湿气已经侵入了身体，埋下了祸根，日复一日，年复一年，当我们身体被越来越多的寒气和湿气占领，我们感到不舒服，这里疼那里痛，最后无法忍受，看病求医就成了家常便饭，最后已以医院为家。可见，保暖是多么重要啊，特别对于我么女性来讲尤其重要！
10539,2895994,1561921,"外观设计较好，做工细致,电池续航能力较强,娱乐功能较好，附带FM调频收音功能。铃声也可以！"
1033,1447203,1419417,这家店铺就是骗人的，大家都别买，说好的有赠品，到货确说没有，说我这地区没活动！什么鬼，就是**
6206,1220546,1320293,这次买四种水果，没有第一次买的好。哈密瓜还没熟，太嫩了，没甜味鲜味，吃了一口就扔了。桔子评论都说很甜，为什么我的就那么酸，我爱吃酸的都难入口。红肉火龙果没有第一次买的那么甜。唯独苹果还算满意的，就是好小?
6596,2171763,2885642,"清扬很好用,以后有需要会再买。给快递师傅点赞。"
1270,34502,4756105,个头越来越小，表皮黏糊糊洗不掉，必须削皮，芯还是坏的。买来两次，这次最糟糕。大家不要买了。
10058,1981676,4918438,不错，屏幕大，适合老人用
5032,4714939,4244487,一直在想，匪是不是有枪手代写，为何出书速度如此之快，叫我的荷包牺牲得如此惨烈～上一本看匪的书是《海上繁花》，《千山》和《繁华》故事走向有些雷同，只是内容中多了阴谋和背叛；雷宇峥和莫绍谦也有着同样的执着与倔强，只是雷较为直白，而莫更为隐忍、深沉～接近尾声处，所有悬念如洋葱般层层拨开，结局时短信的三个字，不仅擂到了童雪，也擂到了所有人的心。。。
6162,1278828,1859277,这个苹果确实还不错，虽然比其他牌子贵点，但是每一个都脆甜规整
430,117533,1629035,连个封口都没有真是气死人了看看漏的快递小哥你能不能温柔点
1514,472424,1029459,用沙宣真的十几年了，期间也尝试过其它的，就觉得沙宣最适合自己的发质了。京东上时不时做做活动，囤囤货，感觉挺超值的！
4772,1741841,846990,感觉像假的，洗了头屑多，庠。。
2991,1421109,3596683,小巧方便
4762,5131007,381850,差评 京东永远都是你不选当天配送 永远都是第二天才送 垃圾
8204,480369,1711596,反应慢特别是上网的时候!不支持MP3!不能录象和视频!
792,3559414,3461734,用了一个多月摄像镜头就花了，网上查了下很多人都有类似问题，不知道怎么办，这个属于外观还不在保修范围，真心不敢相信国产的质量了。待机时间确实够久，基本两天充一次电够用。
3943,3770040,3738615,送货速度快，商品质量好。好评
10481,4108876,1464116,卖家态度极差
9748,1953654,4643350,纵观整部书（上下两册）  从文字，到结构，人物，情节 没有一个地方是可取的虽然有过从业经验 但并不是有过类似的经历就可以写书的文字的东西  需要表达  需要雕琢很失望的一本书
869,3922951,1080785,发了三个很小的火龙果，都没发育好，很气，买了很多次水果，这次被坑了
3300,4111633,3459562,买了之后我就后悔了！垃圾
4262,3573617,2440115,刚收到还没用，一开始没发货订单显示在调货，还以为要好几天呢，不过今天就收到了，包装结实打开还送了梳子，挺好的
3201,3365903,4205429,32G内存跟16G的没区别，卡得很，机子反应太慢了，用不到1个月时常黑屏。
7313,1862942,866301,"我拥有这本书后,受益匪浅,于是我又为父母购买了此书,现在他们已经是如获至宝一样,自己动手照书制作了固圆膏,还坚持服用当归粉,用了一段时间后,都觉得精力充沛了,睡眠也好了,真是不错,看着父母身体好多了,我这做晚辈的也非常高兴."
5166,3006495,3439012,分辨率低，用三天后，外框出现裂纹
3974,1395562,982926,还是去实体店铺买水果好了，这种水果很普通，价格也贵，比实体店铺更贵，而且还没有自己挑，唯一优点就是，可以不用自己提
5810,2437517,2735466,很不好，这值*吗！屏幕摸着特不舒服，辨析度也特不好，华为手机还不错，怎么平板这么差？是正品吗
4461,505293,4169506,不好用，跟别家的不一样，用了头发好油，朋友用了也是好油
4010,4090702,245312,这个商家太垃圾了，不仅不好吃，太酸，而且大小差别很大，这是怎么装箱的，都不看吗？骗人
9452,385205,4321796,用起来头发感觉很干，发涩。这么便宜，难道是假的？
7388,4191516,605882,即使堕落，即使痛苦，即使贫穷，即使卑微，即使身无分文。我们只要善良，只要勇敢。这。就是我们自己的世界。这不仅仅是一本儿童读物，在看似幼稚无趣的情节里，你会读出人性。你会想，假使世界的每个人都会像这位公主一样，那么，还会存在暴力存在苦难存在不公平吗。不会的，如果世界的每一个人都认真读一下这本书。你会看到。万物复苏。春暖花开。
5733,4277026,2429775,非常不愉快的一次购物，不说质量怎么样了，客服太垃圾了，刚开始看的有赠品，东西到了以后却没有了，问卖家卖家说让找京东客服，京东客服又说下单的时候快照上没有赠品，而且快照只能在后台能看到，这不是欺骗消费者吗，而且包装极其简陋，就一个盒子里面连泡沫都没垫，用手一晃乱响。看看他们给的评价选项，全是优点的，没有一个是缺点的，而却必须得选，不然发表不了评价。下面的图第一张是我截的图上面有赠品，第二张是京东客服给的快照却没有赠品了。
2003,2343119,3720767,虽然很喜欢这本书，但是还是有点小失望的。。。不知道是不是印刷原因，书的画面有点乌乌的，味道也很重不过瑕不掩瑜啦～～
9755,3653299,1947820,这真是一本好书，而且价钱又便宜。真好呀！
10599,4844599,2355072,"想下载图片铃声,却找不到支持该款手机的.真是莫名其妙!为什么别的手机无论什么型号都可下载图片铃声"
5098,346363,2465336,才用了一个多月，手机的扬声器就没声了，就只有听筒能出声，真的后悔买了
5563,1890346,2672762,看着看着有时会黑屏，还得再开屏。真烦死了。
6181,4356640,3975787,包装严实，开箱检查后未发现磕碰损伤的，物流也挺快，苹果颜色挺正的，就是比比想象中的略小，而且也没有跟颜色匹配的甜味，还好性价比可以，总体满意！
4762,3438195,4962280,感觉不明显，质量不理想
6247,3971500,1595193,看上去大小形状都很好，物流也快，还没吃，如果口感好，会再买！
2421,4132779,922189,平板电脑不错，速度很快，系统华为优化的不错。我不买通话的就用手机做热点再用万能wife破解上网，不错。
3115,3652271,2805193,骗子，我9月9号下单，9月12号就降价
4867,1383842,4159072,好像是假的用了后脱发更厉害了?
6253,2644390,2753808,已经买了多次了，苹果很好吃，也挺好看，大小刚好，一天一颗苹果，健康养生好习惯。
2200,3015712,2025483,书收到时竟然给弄破了，那么喜欢的书哦，心疼
264,1192503,2982027,用了不到一个月就坏了，经常打不出电话，别人也打不进来，就算有时候打通了对方也听不到我说话，质量真差。现在已经寄回去修了，不知道能不能修好
4616,2862942,3076855,一般般，不知道是真是假的？
9149,1060211,4387956,大品牌，套装实惠，希望质量一如既往，到时用过再评价，感谢618感谢jdtv.赞。。。
10081,1140894,405755,手机还不错，这个价位经济实惠。
2125,2582371,3664107,二岁半的儿子一直喜欢贴贴书，买过很多，个人认为这是买过的最好一套。动手能力，认知能力，观察能力，对数学的启蒙都包含在了每一页的精彩画面中。更让我惊喜的是还有培养孩子好习惯和道德品质的内容，这下不用再单独买了，孩子喜欢，接受得也快。另外纸张质量很好，后面的几套也一定会买下来。特意将感受写在这里，希望对所有爱孩子的父母有点帮助，毕竟，找到一套好书送给孩子不太容易。
4206,3183778,4170419,昨天收到的，还没用，在自营店买的，应该是正品，比超市便宜多了，物流挺快。
9227,2278178,4918438,第二次购买了，感觉很不错，物流也很快。
4514,63642,2885642,买一送四，非常满意，感谢京东。昨晚下单今天就收到，物流速度快！给力！！！
6492,676916,4871255,比较发懒，爱在网上买水果，买一次后悔一次，以后不在网上买了。实体可以挑选满意的，这个只能被动接受。买了几次火龙果了，说是中果，总会配一两个小果，超市里都没见过那幺小的火龙果，即便超市有我也不会选的，在网上买都发给我了，哎?，气人！
3883,1600311,772894,非常不错的苹果，每个苹果大小均衡，吃起来口感很好，水分很足。
395,3591435,4818679,速度很快，家里日用品都是京东买的，节省了很多时间，希望优惠再多点
2182,3488810,1331853,以前没有看过高木直子的书，总听说不错，这次终于买了一本。可能不太习惯她的风格，不是很喜欢，内容有些罗嗦乏味，缺少看后有一笑一吾的感觉。有点失望。
8581,623373,3788576,收到苹果 与图片差别太大了 根本没有红的 骗人的 看看照片吧 必须差评
317,3767374,4654786,苹果很新鲜，又甜又酸又脆。确实不错
8684,4846603,3779369,不好不好不好不好不好不好不好不好不好
3500,740947,904454,太多太多，电池已坏了，不知什么时候就关机了，没有提示音啊！惨啊！！
9184,2466836,3774512,趁着活动买太实惠了，哈哈哈，还送一个吹风机
4905,4332466,2885642,赠品明明35售价，确标99。这不就是欺骗嘛。（我为什么不能打这两个字。正是可笑）    另外618下单，过了11才发货。京东以前唯一能跟**竞争的就是这物流速度了。现在618晚这么就一点反馈信息都没有。真是失望。
6394,3004847,4882154,不喜欢 不甜 比外面的要贵 非常不满意
5914,2590689,2342116,便宜。能拍照。能上WAP网。500条电话薄够用。屏幕和铃声也说得过去。
2314,52884,2440364,华为的做工还是可以相信的 今年第二台华为的设备了 外观可以 比当时买的三星7寸要强 手拿无不适应感 继续体验系统和设备
4874,3637124,970709,是不是假货？好像跟超市的不一样呢！
6291,3908023,1859277,好几个都有问题，有点太小。不划算
6155,1864587,3002561,打开箱子，苹果香味扑鼻而来，虽然果子不大，吃一个正好。口感脆脆酸甜，好久没吃到这个味了，正点！下次还会买！
1482,2640712,3004853,很不错，大品牌，趁着京东活动买了一套。物流也非常的快
4762,848036,2321836,袖珍吧。那么 小 。不划算
7262,4127652,4170419,电热水器收到了认真检查一下质量很好客服态度也好发货快
5643,3499504,4285553,假货假货 必须退回
50,4619331,3884119,这是中信金融前沿系列图书的第4本，作者曾经工作在华尔街的两大投行----高盛和摩根斯坦利，通过对投资银行的描写，揭示了华尔街的真相。贪婪成为了华尔街的主旋律。其实，华尔街许多真相可能局外人永远都不会明白，也没有机会明白，但华尔街投行的道德沦丧却有目共睹。如果我们以后有机会得到他们的服务，真应该仔细想想，那些拼凑的项目建议书的份量。值得一读的书。
5801,2901263,960102,太烂了，刚拿到手，SIM一插就拔不出来了，用户体检 直接负 ， 要求换货，还推来推去的。 用户体验负， 京东 服务你懂的，半天不反应。
7789,320169,2632873,终于在这款产品下成为了忠实花粉。太棒了，电池开机45，玩了一晚上，现在仍然有十几，不过没玩游戏。指纹解锁跟说明的一样快。最想说的一点就是网速太棒啦，刚租的房子，自己没有按WIFI，用邻居家的网，手机信号弱弱的，它都完美的不可想象。第一次有让我晒单的欲望，第一次评论这么多，希望有用??
8453,4959949,2520771,很好吃的苹果，水分足，味道甜美
10204,325430,4244487,给儿子买的，用的不错
10520,1185049,4690421,"1.待机时间长.有如此优秀大屏幕的手机待机时间如此之长的未见其二.2.软件稳定.尤其是作为手机功能这一块做得很好,极少遇到死机现象,有也是其他周边功能里出现的.3.屏幕大,通话质量好."
4091,623941,4789432,12个烂了3个。包装太差，就一纸盒，没有任何缓冲物。不想和售后反映反正没用耽误时间。下次还是在实体超市买水果，放心
6162,1632312,2735466,包装完好，苹果个头均匀，颜色很好很新鲜
10770,4894809,1029459,买了一堆，都很不错，送货快，做饭什么的都不耽误，很好
1911,3753199,980785,说好当天能接到货，两天才收到！
450,3185914,2940518,包装没有保护好 流出来好多 也是醉了
754,1257497,286229,光盘发现有裂痕，无法使用，已联系当当客服中心申请换货，应该是14号连同书一起寄回当当客户部的，但到现在还没消息，请当当确认尽快发货
3300,793900,4244487,发票迟迟不到，售后反应太慢。
1875,273818,3747017,差评！拆开包装里面都漏了！搞不懂！
10309,3008368,1277731,充电要7-8小时，适配器是5V 1A的，必须给差评，太欺负人了，这就是得玩一天就得第二天再充一天的时间才行！
1492,4265957,339124,速度非常快，隔天到，送货到家，快递员服务态度很好，值得推荐，点个赞！
4803,435058,4145813,这是假的吧 我在店里买的洗的头发没头皮屑 这个有 我好少有洗的有头皮屑的洗发水
5460,3488407,3189935,"小巧好看,特别是针对女性用户推出特别功能很有人情味,功能简单使用,是比较适合女性使用的一款手机"
8845,2851710,4789432,苹果总共24个，但大部分都很小，只有个别几个挺大，但有两个大的已经烂了，这是我第一次购买，以后不会再购买寻真的水果了。
6579,3114069,4145813,实在太差，还烟台，明明是广州寄过来的，外表差不说，口感也差
798,2943842,4098232,东西还可以，差评给京东，买的时候有优惠卷满一千减一百，大号差不多钻石会员，却没有优惠卷的连接，找几次京东无果。无奈只能用小号买了，此献与各位高级会员以后买东西先上小号看看是不是有优惠卷的连接，我都怀疑大号在京东买这么多东西了，肯定是好多次没优惠卷领的，买的东西都比小号贵了，网购10多年从**到京东，可能要都失望了。高级会员买东西比低级会员要贵，实在说不过去了。下图是同款优惠手机，两千一百八十八的是大号上的截图没有优惠卷连接，两千一百八八的是小号截图有优惠卷连接，不是说这个不是同样的机子没有优惠卷，而是当时本想买二一八八的，所以截了二一八八的图了，大号也有看一四八八的，就是没有连接。。写这么多主要是希望高级会员在买东西的时候别吃亏。
2292,1731038,1464116,一句话定义，超大华为手机，小孩的一个电子玩具。东西还行吧，屏幕四个角的金属边框做工不够特别精细，摸起来有点粗糙感，快递小哥耽误了半天送货时间，不过态度还行。
